sid,run,template,seed,outcome,contact,impact_speed_ms,ttc_min_s,min_clearance_m,speed_at_crit_ms,ego_vmax_ms,t_crit_s,n_steps
111,1,oncoming_drift,20371807,completed,0,0.0,1.0326,10.116,3.7088,4.1927,10.8,801
111,2,oncoming_drift,20371808,completed,0,0.0,1.1359,11.3987,3.9313,4.2101,10.4,801
111,3,oncoming_drift,20371809,completed,0,0.0,1.0069,9.9484,3.7276,4.2158,10.55,801
111,4,oncoming_drift,20371810,completed,0,0.0,1.0158,10.3594,4.045,4.2101,10.4,801
112,0,oncoming_drift,20372806,completed,0,0.0,0.0195,0.0991,0.0,4.1917,14.9,801
112,1,oncoming_drift,20372807,completed,0,0.0,0.1397,0.9676,1.8452,4.21,15.35,801
112,2,oncoming_drift,20372808,completed,0,0.0,0.011,0.0994,3.9702,4.2101,15.35,801
112,3,oncoming_drift,20372809,completed,0,0.0,0.0462,0.4131,3.8643,4.2101,15.3,801
112,4,oncoming_drift,20372810,completed,0,0.0,0.0473,0.3932,3.2397,4.2619,15.55,801
113,0,oncoming_drift,20373806,collision,1,6.7398,0.0,0.0,1.867,4.2101,15.0,301
113,1,oncoming_drift,20373807,collision,1,7.7081,0.0,0.0,2.8354,4.2707,15.3,307
113,2,oncoming_drift,20373808,collision,1,6.6414,0.0,0.0,1.7686,4.2521,15.15,304
113,3,oncoming_drift,20373809,collision,1,7.2368,0.0,0.0,2.3641,4.1759,15.25,306
113,4,oncoming_drift,20373810,collision,1,7.8531,0.0,0.0,2.9804,4.1835,15.25,306
114,0,oncoming_drift,20374806,completed,0,0.0,0.8259,7.4326,3.4777,4.2099,9.35,801
114,1,oncoming_drift,20374807,completed,0,0.0,0.7675,7.1659,3.8151,4.1968,9.35,801
114,2,oncoming_drift,20374808,completed,0,0.0,1.0947,9.8997,3.5217,4.2101,9.3,801
114,3,oncoming_drift,20374809,completed,0,0.0,0.7128,6.6517,3.8093,4.1977,9.35,801
114,4,oncoming_drift,20374810,completed,0,0.0,0.8447,7.724,3.622,4.1905,9.45,801
115,0,oncoming_drift,20375806,completed,0,0.0,0.1183,0.942,0.0001,4.2101,10.05,801
115,1,oncoming_drift,20375807,completed,0,0.0,0.0163,0.1761,2.8506,4.2101,10.0,801
115,2,oncoming_drift,20375808,completed,0,0.0,0.0456,0.363,0.0001,4.2012,10.2,801
115,3,oncoming_drift,20375809,collision,1,9.4057,0.0,0.0,1.4439,4.2099,9.35,188
115,4,oncoming_drift,20375810,completed,0,0.0,0.0097,0.107,3.0618,4.2101,9.9,801
116,0,oncoming_drift,20376806,collision,1,11.2709,0.0,0.0,3.4259,4.2101,7.65,154
116,1,oncoming_drift,20376807,collision,1,11.4864,0.0,0.0,3.6414,4.2266,7.75,156
116,2,oncoming_drift,20376808,collision,1,11.4023,0.0,0.0,3.5573,4.1699,7.75,156
116,3,oncoming_drift,20376809,collision,1,11.1508,0.0,0.0,3.3058,4.2101,7.8,157
116,4,oncoming_drift,20376810,collision,1,11.3219,0.0,0.0,3.4769,4.2101,7.9,159
117,0,oncoming_drift,20377806,collision,1,9.3801,0.0,0.0,3.0232,4.2297,9.1,183
117,1,oncoming_drift,20377807,collision,1,9.3803,0.0,0.0,3.0234,4.2101,9.1,183
117,2,oncoming_drift,20377808,collision,1,10.0095,0.0,0.0,3.6526,4.2154,9.3,187
117,3,oncoming_drift,20377809,collision,1,8.7317,0.0,0.0,2.3748,4.2101,9.25,186
117,4,oncoming_drift,20377810,collision,1,9.2575,0.0,0.0,2.9006,4.2101,9.3,187
118,0,oncoming_drift,20378806,completed,0,0.0,0.0801,0.5,2.2336,4.2012,13.65,801
118,1,oncoming_drift,20378807,collision,1,6.9063,0.0,0.0,2.9006,4.2101,13.4,269
118,2,oncoming_drift,20378808,collision,1,6.4625,0.0,0.0,2.4568,4.2179,13.6,273
118,3,oncoming_drift,20378809,collision,1,7.0376,0.0,0.0,3.0319,4.2101,13.4,269
118,4,oncoming_drift,20378810,collision,1,7.2997,0.0,0.0,3.294,4.2544,13.3,267
119,0,oncoming_drift,20379806,completed,0,0.0,0.2128,2.292,3.9803,4.21,10.55,801
119,1,oncoming_drift,20379807,completed,0,0.0,0.1056,1.1134,3.7569,4.21,10.55,801
119,2,oncoming_drift,20379808,completed,0,0.0,0.2562,2.7776,4.0512,4.2101,10.55,801
119,3,oncoming_drift,20379809,completed,0,0.0,0.2543,2.7346,3.9625,4.2027,10.55,801
119,4,oncoming_drift,20379810,completed,0,0.0,0.0658,0.7163,4.1008,4.2207,10.6,801
120,0,crossing_traffic,20380806,completed,0,0.0,1.2106,2.7993,2.9251,4.204,10.55,801
120,1,crossing_traffic,20380807,completed,0,0.0,1.9074,3.3274,1.7574,4.2782,12.8,801
120,2,crossing_traffic,20380808,completed,0,0.0,1.2436,2.8635,2.8217,4.1848,10.55,801
120,3,crossing_traffic,20380809,completed,0,0.0,1.1678,2.7102,2.9302,4.1944,10.55,801
120,4,crossing_traffic,20380810,completed,0,0.0,0.8469,2.4802,2.9433,4.2966,12.8,801
121,0,crossing_traffic,20381806,completed,0,0.0,1.9738,7.9675,4.0237,4.1892,14.2,801
121,1,crossing_traffic,20381807,completed,0,0.0,1.9796,8.0607,4.0578,4.245,14.25,801
121,2,crossing_traffic,20381808,completed,0,0.0,2.2365,8.1087,3.9548,4.1903,13.95,801
121,3,crossing_traffic,20381809,completed,0,0.0,2.0073,8.0594,4.002,4.1873,14.15,801
121,4,crossing_traffic,20381810,completed,0,0.0,2.0007,8.0841,4.0265,4.2456,14.25,801
122,0,crossing_traffic,20382806,completed,0,0.0,0.6104,1.873,3.1022,4.2205,18.35,801
122,1,crossing_traffic,20382807,completed,0,0.0,1.4937,2.9464,3.4502,4.2079,16.0,801
122,2,crossing_traffic,20382808,completed,0,0.0,0.5569,1.7962,3.2552,4.218,18.4,801
122,3,crossing_traffic,20382809,completed,0,0.0,0.6972,1.938,2.8239,4.187,18.65,801
122,4,crossing_traffic,20382810,completed,0,0.0,1.2766,2.5029,2.6787,4.1956,16.95,801
123,0,crossing_traffic,20383806,completed,0,0.0,10.0,0.0,0.0031,4.4554,31.8,801
123,1,crossing_traffic,20383807,completed,0,0.0,10.0,0.0,0.1546,4.3137,32.95,801
123,2,crossing_traffic,20383808,completed,0,0.0,10.0,0.0,0.1828,4.2751,32.4,801
123,3,crossing_traffic,20383809,completed,0,0.0,10.0,0.0,0.2385,4.3081,32.55,801
123,4,crossing_traffic,20383810,completed,0,0.0,10.0,0.0,0.0002,4.2813,31.8,801
124,0,crossing_traffic,20384806,completed,0,0.0,1.9507,7.0264,3.5828,4.4482,8.9,801
124,1,crossing_traffic,20384807,completed,0,0.0,2.1009,7.0963,3.6106,4.2831,8.75,801
124,2,crossing_traffic,20384808,completed,0,0.0,1.9699,7.1121,3.5935,4.2811,8.9,801
124,3,crossing_traffic,20384809,completed,0,0.0,2.0477,7.0249,3.6745,4.2887,8.75,801
124,4,crossing_traffic,20384810,completed,0,0.0,2.136,7.0721,3.6192,4.442,8.7,801
125,0,crossing_traffic,20385806,completed,0,0.0,1.1945,2.503,2.5936,4.3522,11.9,801
125,1,crossing_traffic,20385807,completed,0,0.0,1.0894,2.4341,2.8459,4.3286,13.1,801
125,2,crossing_traffic,20385808,completed,0,0.0,0.9504,2.0616,2.8692,4.2717,12.85,801
125,3,crossing_traffic,20385809,completed,0,0.0,1.3044,2.7162,2.4538,4.3292,13.45,801
125,4,crossing_traffic,20385810,completed,0,0.0,0.8225,1.786,3.283,4.2829,13.0,801
126,0,crossing_traffic,20386806,completed,0,0.0,1.2623,2.9335,2.9325,4.2121,11.6,801
126,1,crossing_traffic,20386807,completed,0,0.0,1.3813,2.9784,2.655,4.2647,11.65,801
126,2,crossing_traffic,20386808,completed,0,0.0,1.1988,2.7938,3.0551,4.2699,11.7,801
126,3,crossing_traffic,20386809,completed,0,0.0,1.3162,3.1446,3.2102,4.2051,11.45,801
126,4,crossing_traffic,20386810,completed,0,0.0,1.2499,2.9931,3.1586,4.2246,11.6,801
127,0,crossing_traffic,20387806,completed,0,0.0,1.2189,2.9923,3.1206,4.2811,10.85,801
127,1,crossing_traffic,20387807,completed,0,0.0,1.3196,3.4126,3.3507,4.2811,10.7,801
127,2,crossing_traffic,20387808,completed,0,0.0,1.2795,3.285,3.2723,4.2811,10.75,801
127,3,crossing_traffic,20387809,completed,0,0.0,1.2628,3.201,3.2398,4.2811,10.75,801
127,4,crossing_traffic,20387810,completed,0,0.0,1.2965,3.3531,3.3734,4.2811,10.7,801
128,0,crossing_traffic,20388806,completed,0,0.0,0.9355,3.2378,3.4656,4.2835,16.55,801
128,1,crossing_traffic,20388807,completed,0,0.0,0.5599,2.2314,3.9884,4.2731,16.55,801
128,2,crossing_traffic,20388808,completed,0,0.0,0.6699,2.1923,3.2817,4.293,16.55,801
128,3,crossing_traffic,20388809,completed,0,0.0,0.4854,1.954,4.028,4.4386,16.55,801
128,4,crossing_traffic,20388810,completed,0,0.0,0.8526,2.9061,3.4156,4.2916,16.55,801
129,0,crossing_traffic,20389806,completed,0,0.0,0.8716,1.8926,2.8993,4.2811,9.05,801
129,1,crossing_traffic,20389807,completed,0,0.0,0.8822,1.8723,2.7637,4.2811,9.05,801
129,2,crossing_traffic,20389808,completed,0,0.0,1.2571,2.3705,2.1397,4.2811,9.05,801
129,3,crossing_traffic,20389809,completed,0,0.0,0.9921,2.1,2.6318,4.2811,9.05,801
129,4,crossing_traffic,20389810,completed,0,0.0,1.09,2.232,2.4302,4.2811,9.05,801
130,0,crossing_traffic,20390806,completed,0,0.0,0.1734,0.6285,3.6366,4.1806,13.8,801
130,1,crossing_traffic,20390807,completed,0,0.0,0.3567,1.0915,3.064,4.1967,13.7,801
130,2,crossing_traffic,20390808,completed,0,0.0,0.0782,0.2511,3.2218,4.218,13.75,801
130,3,crossing_traffic,20390809,completed,0,0.0,0.3241,0.9353,2.8935,4.2095,13.7,801
130,4,crossing_traffic,20390810,completed,0,0.0,0.102,0.3656,3.5959,4.1956,13.75,801
131,0,crossing_traffic,20391806,completed,0,0.0,1.1294,4.3657,3.8583,4.4126,10.3,801
131,1,crossing_traffic,20391807,completed,0,0.0,1.1262,4.3802,3.8813,4.3988,10.3,801
131,2,crossing_traffic,20391808,completed,0,0.0,1.1388,4.3546,3.8165,4.2811,10.3,801
131,3,crossing_traffic,20391809,completed,0,0.0,1.2141,4.4235,3.6369,4.2966,10.3,801
131,4,crossing_traffic,20391810,completed,0,0.0,1.1195,4.4939,4.0079,4.2811,10.3,801
132,0,crossing_traffic,20392806,completed,0,0.0,1.7181,4.566,3.4008,4.2786,10.9,801
132,1,crossing_traffic,20392807,completed,0,0.0,1.734,4.4929,3.2844,4.2957,10.9,801
132,2,crossing_traffic,20392808,completed,0,0.0,1.8701,4.4799,3.3634,4.2784,10.65,801
132,3,crossing_traffic,20392809,completed,0,0.0,1.8244,4.2932,3.3157,4.3034,10.7,801
132,4,crossing_traffic,20392810,completed,0,0.0,1.5264,4.1624,2.9871,4.3337,11.25,801
133,0,crossing_traffic,20393806,completed,0,0.0,1.0484,2.3023,3.5002,4.2005,14.2,801
133,1,crossing_traffic,20393807,completed,0,0.0,0.3893,1.5278,3.8864,4.2184,14.7,801
133,2,crossing_traffic,20393808,completed,0,0.0,0.5309,1.7094,3.1947,4.2425,14.75,801
133,3,crossing_traffic,20393809,completed,0,0.0,0.4068,1.4802,3.6014,4.2318,14.75,801
133,4,crossing_traffic,20393810,completed,0,0.0,0.601,1.8172,3.0021,4.1905,14.75,801
134,0,crossing_traffic,20394806,completed,0,0.0,1.4852,4.607,3.1019,4.2788,11.85,801
134,1,crossing_traffic,20394807,completed,0,0.0,1.5253,4.6785,3.0676,4.281,11.85,801
134,2,crossing_traffic,20394808,completed,0,0.0,1.3982,4.5623,3.2656,4.2408,11.85,801
134,3,crossing_traffic,20394809,completed,0,0.0,1.6173,4.9009,3.0296,4.3266,11.85,801
134,4,crossing_traffic,20394810,completed,0,0.0,1.4922,4.6165,3.0954,4.2998,11.85,801
135,0,crossing_traffic,20395806,completed,0,0.0,1.1208,2.3206,2.086,4.1995,14.5,801
135,1,crossing_traffic,20395807,completed,0,0.0,1.2951,2.8463,3.3438,4.2009,12.5,801
135,2,crossing_traffic,20395808,completed,0,0.0,1.2178,2.5084,3.3934,4.1975,12.55,801
135,3,crossing_traffic,20395809,completed,0,0.0,1.218,2.5729,3.4388,4.2009,12.55,801
135,4,crossing_traffic,20395810,completed,0,0.0,1.0225,2.1987,2.1704,4.1943,14.5,801
136,0,crossing_traffic,20396806,completed,0,0.0,10.0,1.0315,0.0,4.3129,27.0,801
136,1,crossing_traffic,20396807,completed,0,0.0,10.0,1.0213,0.0,4.275,24.6,801
136,2,crossing_traffic,20396808,completed,0,0.0,10.0,1.6166,0.0,4.3301,32.85,801
136,3,crossing_traffic,20396809,completed,0,0.0,10.0,1.0321,0.0,4.2659,23.95,801
136,4,crossing_traffic,20396810,completed,0,0.0,10.0,1.2963,0.0,4.3159,26.15,801
137,0,crossing_traffic,20397806,completed,0,0.0,0.9472,1.9228,2.6366,4.3476,17.1,801
137,1,crossing_traffic,20397807,completed,0,0.0,0.9144,2.0618,3.1413,4.2979,15.9,801
137,2,crossing_traffic,20397808,completed,0,0.0,1.0019,2.0684,2.6111,4.2829,17.1,801
137,3,crossing_traffic,20397809,completed,0,0.0,0.9039,1.8583,2.7382,4.2806,17.1,801
137,4,crossing_traffic,20397810,completed,0,0.0,0.8617,1.8151,2.9752,4.2747,16.95,801
138,0,crossing_traffic,20398806,collision,1,4.3438,0.0,0.0,4.0538,4.2982,19.1,383
138,1,crossing_traffic,20398807,collision,1,4.2503,0.0,0.0,3.9525,4.2763,20.0,401
138,2,crossing_traffic,20398808,collision,1,4.003,0.0,0.0,3.6861,4.3136,20.0,401
138,3,crossing_traffic,20398809,collision,1,3.8816,0.0,0.0,3.5542,4.286,20.3,407
138,4,crossing_traffic,20398810,collision,1,4.3199,0.0,0.0,4.0278,4.2717,20.0,401
139,0,crossing_traffic,20399806,completed,0,0.0,10.0,9.9296,0.0004,4.4651,8.9,801
139,1,crossing_traffic,20399807,completed,0,0.0,10.0,9.1861,0.0001,4.4385,8.65,801
139,2,crossing_traffic,20399808,completed,0,0.0,10.0,9.2576,0.0033,4.425,8.65,801
139,3,crossing_traffic,20399809,completed,0,0.0,10.0,9.3466,0.0039,4.4006,8.55,801
139,4,crossing_traffic,20399810,completed,0,0.0,10.0,8.6259,0.0004,4.4006,12.0,801
140,0,crossing_traffic,20400806,completed,0,0.0,1.173,3.784,3.2362,4.1993,13.1,801
140,1,crossing_traffic,20400807,completed,0,0.0,0.9933,3.6378,3.6715,4.187,13.1,801
140,2,crossing_traffic,20400808,completed,0,0.0,0.9907,3.3497,3.3908,4.194,13.15,801
140,3,crossing_traffic,20400809,completed,0,0.0,0.9563,3.2757,3.4365,4.2148,13.15,801
140,4,crossing_traffic,20400810,completed,0,0.0,1.0049,3.5425,3.5388,4.1906,13.1,801
141,0,crossing_traffic,20401806,completed,0,0.0,1.2985,2.6796,2.3893,4.4214,16.45,801
141,1,crossing_traffic,20401807,completed,0,0.0,0.9292,2.1588,3.2172,4.2671,16.5,801
141,2,crossing_traffic,20401808,completed,0,0.0,0.9842,2.3346,3.2454,4.2652,16.45,801
141,3,crossing_traffic,20401809,completed,0,0.0,0.9493,1.884,2.4807,4.2646,16.75,801
141,4,crossing_traffic,20401810,completed,0,0.0,1.018,2.1795,2.7577,4.2669,16.6,801
142,0,crossing_traffic,20402806,completed,0,0.0,1.613,5.4706,3.3661,4.2396,14.6,801
142,1,crossing_traffic,20402807,completed,0,0.0,2.1591,5.7888,2.6792,4.3588,14.65,801
142,2,crossing_traffic,20402808,completed,0,0.0,1.9009,5.7634,3.0106,4.4458,14.55,801
142,3,crossing_traffic,20402809,completed,0,0.0,1.868,5.8551,3.1203,4.2675,14.65,801
142,4,crossing_traffic,20402810,completed,0,0.0,3.198,7.6201,2.3566,4.2156,14.5,801
143,0,crossing_traffic,20403806,completed,0,0.0,0.4657,0.7443,1.902,4.2226,14.95,801
143,1,crossing_traffic,20403807,completed,0,0.0,0.2056,0.4742,2.3533,4.2271,15.15,801
143,2,crossing_traffic,20403808,completed,0,0.0,0.4016,0.633,2.0219,4.229,15.05,801
143,3,crossing_traffic,20403809,completed,0,0.0,0.4402,0.8918,2.0538,4.2093,15.15,801
143,4,crossing_traffic,20403810,completed,0,0.0,0.4224,0.8937,2.1402,4.2584,15.15,801
144,0,crossing_traffic,20404806,completed,0,0.0,10.0,1.8275,0.0,4.1785,11.5,801
144,1,crossing_traffic,20404807,collision,1,4.4853,0.0,0.0,4.1719,4.1894,12.15,244
144,2,crossing_traffic,20404808,completed,0,0.0,10.0,1.7232,0.0,4.1771,37.75,801
144,3,crossing_traffic,20404809,completed,0,0.0,10.0,1.7916,0.0001,4.177,11.4,801
144,4,crossing_traffic,20404810,collision,1,4.504,0.0,0.0,4.1939,4.1939,12.1,243
145,0,crossing_traffic,20405806,completed,0,0.0,1.4702,3.5666,2.7585,4.2955,12.5,801
145,1,crossing_traffic,20405807,completed,0,0.0,1.4411,4.1911,2.877,4.3371,12.65,801
145,2,crossing_traffic,20405808,completed,0,0.0,1.4898,4.1999,2.9836,4.3015,12.6,801
145,3,crossing_traffic,20405809,completed,0,0.0,1.6061,3.91,2.49,4.3226,12.6,801
145,4,crossing_traffic,20405810,completed,0,0.0,1.3773,3.7178,2.985,4.4018,12.55,801
146,0,crossing_traffic,20406806,completed,0,0.0,1.8688,5.9223,3.1828,4.274,14.05,801
146,1,crossing_traffic,20406807,completed,0,0.0,1.7588,6.0995,3.4792,4.3218,14.0,801
146,2,crossing_traffic,20406808,completed,0,0.0,1.9002,5.9498,3.1449,4.3177,14.05,801
146,3,crossing_traffic,20406809,completed,0,0.0,1.8347,6.1051,3.3398,4.4548,14.0,801
146,4,crossing_traffic,20406810,completed,0,0.0,1.89,6.0199,3.1979,4.3112,14.05,801
147,0,crossing_traffic,20407806,completed,0,0.0,0.8037,1.8166,3.4381,4.1928,15.45,801
147,1,crossing_traffic,20407807,completed,0,0.0,0.7503,1.6322,3.3918,4.1879,15.55,801
147,2,crossing_traffic,20407808,completed,0,0.0,0.765,1.6962,3.4887,4.1827,15.45,801
147,3,crossing_traffic,20407809,completed,0,0.0,0.7544,1.7237,3.6408,4.1926,15.4,801
147,4,crossing_traffic,20407810,completed,0,0.0,0.7516,1.605,3.2491,4.172,15.55,801
148,0,crossing_traffic,20408806,completed,0,0.0,3.8657,10.3656,2.7194,4.2846,13.7,801
148,1,crossing_traffic,20408807,completed,0,0.0,4.2282,10.1157,2.3692,4.2875,13.7,801
148,2,crossing_traffic,20408808,completed,0,0.0,3.1236,9.4418,2.9968,4.298,13.75,801
148,3,crossing_traffic,20408809,completed,0,0.0,4.8481,10.8831,2.3583,4.2916,13.5,801
148,4,crossing_traffic,20408810,completed,0,0.0,4.7382,10.5891,2.2719,4.2993,13.7,801
149,0,crossing_traffic,20409806,completed,0,0.0,4.1135,10.9484,3.0724,4.2751,8.1,801
149,1,crossing_traffic,20409807,completed,0,0.0,6.0718,16.8929,2.7785,4.426,8.9,801
149,2,crossing_traffic,20409808,completed,0,0.0,4.2761,13.3628,3.1226,4.2972,8.65,801
149,3,crossing_traffic,20409809,completed,0,0.0,3.7135,11.2428,3.2007,4.2784,8.45,801
149,4,crossing_traffic,20409810,completed,0,0.0,7.805,18.3993,2.4295,4.3412,8.45,801
