sid,run,template,seed,outcome,contact,impact_speed_ms,ttc_min_s,min_clearance_m,speed_at_crit_ms,ego_vmax_ms,t_crit_s,n_steps
0,0,lead_decel,20260722,completed,0,0.0,10.0,35.7097,0.0073,4.7546,0.0,186
0,1,lead_decel,20260723,completed,0,0.0,10.0,35.7097,0.0073,4.712,0.0,167
0,2,lead_decel,20260724,completed,0,0.0,8.8604,35.7097,12.1893,12.2073,7.7,166
0,3,lead_decel,20260725,completed,0,0.0,10.0,35.7097,0.0073,0.8018,0.0,199
0,4,lead_decel,20260726,completed,0,0.0,8.423,35.7097,12.0177,12.2653,8.2,169
1,0,lead_decel,20261722,completed,0,0.0,6.6195,36.7957,12.6694,12.9387,8.4,169
1,1,lead_decel,20261723,out_of_lane,0,0.0,8.1826,41.5,12.6052,12.6479,6.95,160
1,2,lead_decel,20261724,completed,0,0.0,10.0,41.5,0.0073,4.9327,0.0,171
1,3,lead_decel,20261725,completed,0,0.0,10.0,41.5,0.0073,5.1368,0.0,175
1,4,lead_decel,20261726,completed,0,0.0,7.7545,39.3907,12.1929,12.4275,8.35,168
2,0,lead_decel,20262722,collision,0,0.0,8.0581,45.009,12.382,13.1905,5.65,143
2,1,lead_decel,20262723,collision,0,0.0,5.9672,33.7128,12.3619,12.9348,7.95,165
2,2,lead_decel,20262724,completed,0,0.0,7.281,37.6747,11.6421,11.9669,8.45,170
2,3,lead_decel,20262725,collision,0,0.0,8.3415,44.727,11.8237,11.8606,7.0,167
2,4,lead_decel,20262726,completed,0,0.0,6.1566,40.4066,13.023,13.0265,7.55,166
3,0,lead_decel,20263722,completed,0,0.0,10.0,41.5,11.9767,12.0346,6.85,170
3,1,lead_decel,20263723,collision,0,0.0,10.0,41.5,11.5514,11.9384,7.25,169
3,2,lead_decel,20263724,out_of_lane,0,0.0,10.0,41.5,12.2758,12.3568,6.5,155
3,3,lead_decel,20263725,completed,0,0.0,10.0,41.5,0.0073,1.5189,0.0,182
3,4,lead_decel,20263726,completed,0,0.0,10.0,41.5,12.381,12.5599,8.3,168
4,0,lead_decel,20264722,completed,0,0.0,10.0,24.9872,0.0073,5.235,0.0,164
4,1,lead_decel,20264723,completed,0,0.0,2.1088,17.4191,11.9276,11.9276,8.05,162
4,2,lead_decel,20264724,completed,1,12.8562,0.0,0.0,12.8561,13.2593,7.95,160
4,3,lead_decel,20264725,completed,0,0.0,10.0,24.9872,0.0073,0.6763,0.0,180
4,4,lead_decel,20264726,completed,0,0.0,0.6051,7.8542,12.9773,13.0647,7.85,158
5,0,lead_decel,20265722,completed,0,0.0,10.0,30.3239,0.0073,0.6379,0.0,189
5,1,lead_decel,20265723,completed,0,0.0,1.8981,13.7182,12.4748,12.673,7.95,160
5,2,lead_decel,20265724,completed,0,0.0,0.8142,8.0853,12.041,12.381,8.15,164
5,3,lead_decel,20265725,completed,0,0.0,2.2373,17.1378,12.9087,12.9087,8.05,162
5,4,lead_decel,20265726,completed,0,0.0,1.4553,11.6611,12.0536,12.4823,8.15,164
6,0,lead_decel,20266722,completed,0,0.0,2.3471,21.7829,11.9947,12.9453,8.3,167
6,1,lead_decel,20266723,completed,0,0.0,10.0,29.1537,0.0073,1.3945,0.0,37
6,2,lead_decel,20266724,completed,0,0.0,10.0,29.1537,0.0073,0.6799,0.0,197
6,3,lead_decel,20266725,completed,0,0.0,6.1668,29.1537,12.2864,12.335,7.85,169
6,4,lead_decel,20266726,completed,0,0.0,3.6341,24.9924,12.1777,12.7218,8.3,167
7,0,lead_decel,20267722,completed,0,0.0,4.6408,29.4523,12.5659,12.8212,8.4,169
7,1,lead_decel,20267723,completed,0,0.0,5.463,37.9693,13.1632,13.2072,6.75,162
7,2,lead_decel,20267724,completed,0,0.0,5.4101,35.2258,12.7227,12.8121,7.45,167
7,3,lead_decel,20267725,completed,0,0.0,4.893,32.1972,12.794,13.0442,7.55,168
7,4,lead_decel,20267726,completed,0,0.0,4.2764,26.9014,12.5105,13.176,8.35,168
8,0,lead_decel,20268722,completed,1,12.3624,0.0,0.0,12.3624,13.0301,7.9,159
8,1,lead_decel,20268723,completed,0,0.0,1.3627,14.3888,12.8462,12.8462,8.2,165
8,2,lead_decel,20268724,completed,0,0.0,1.3175,13.6922,11.9256,11.9256,8.1,163
8,3,lead_decel,20268725,completed,0,0.0,0.218,2.6921,12.3471,12.7519,8.05,162
8,4,lead_decel,20268726,completed,0,0.0,0.1558,2.0421,13.106,13.2489,8.0,161
9,0,lead_decel,20269722,completed,0,0.0,4.331,29.82,12.6261,12.6745,6.3,148
9,1,lead_decel,20269723,completed,0,0.0,4.1194,27.8562,12.5007,12.5663,7.15,161
9,2,lead_decel,20269724,completed,0,0.0,1.8238,18.3417,11.4713,11.7351,8.2,165
9,3,lead_decel,20269725,completed,0,0.0,1.0974,13.9179,12.6795,13.145,8.2,165
9,4,lead_decel,20269726,completed,0,0.0,10.0,34.5439,0.0073,4.8368,0.0,168
10,0,lead_decel,20270722,completed,0,0.0,10.0,22.7426,1.2968,1.2968,1.65,34
10,1,lead_decel,20270723,completed,1,10.3016,0.0,0.0,10.3016,10.3016,5.05,102
10,2,lead_decel,20270724,completed,1,11.1945,0.0,0.0,11.1945,11.1945,5.05,102
10,3,lead_decel,20270725,completed,1,11.2807,0.0,0.0,11.2807,11.2807,5.0,101
10,4,lead_decel,20270726,completed,1,10.0033,0.0,0.0,10.0033,10.0033,5.35,108
11,0,lead_decel,20271722,out_of_lane,0,0.0,7.3426,35.2467,12.1465,12.3788,8.4,169
11,1,lead_decel,20271723,completed,0,0.0,8.8603,37.4831,12.3315,12.3643,7.05,161
11,2,lead_decel,20271724,out_of_lane,0,0.0,8.3944,37.4831,12.4363,12.4513,7.05,164
11,3,lead_decel,20271725,completed,0,0.0,9.9929,37.4831,11.3649,11.5466,8.35,168
11,4,lead_decel,20271726,out_of_lane,0,0.0,10.0,37.4831,11.464,11.9733,6.35,156
12,0,lead_decel,20272722,completed,0,0.0,5.0908,32.6993,12.5794,12.6083,6.05,142
12,1,lead_decel,20272723,collision,0,0.0,4.7851,28.8464,12.1841,12.2377,6.95,162
12,2,lead_decel,20272724,completed,0,0.0,3.9052,25.6398,12.7235,12.7235,8.2,165
12,3,lead_decel,20272725,completed,0,0.0,3.6941,24.0839,12.6719,12.9399,8.15,164
12,4,lead_decel,20272726,completed,0,0.0,3.1841,18.7688,12.0554,12.9154,8.15,164
13,0,lead_decel,20273722,collision,0,0.0,10.0,41.5,0.0073,4.6635,0.0,170
13,1,lead_decel,20273723,completed,0,0.0,3.1589,26.8161,12.5468,12.5491,8.25,166
13,2,lead_decel,20273724,completed,0,0.0,4.083,28.7288,12.1104,12.2255,7.3,168
13,3,lead_decel,20273725,completed,0,0.0,2.2207,23.7376,12.3542,12.4045,8.25,166
13,4,lead_decel,20273726,collision,0,0.0,3.8488,29.8738,12.8359,12.8375,6.65,157
14,0,lead_decel,20274722,out_of_lane,0,0.0,10.0,34.9425,0.0073,3.7777,0.0,172
14,1,lead_decel,20274723,collision,0,0.0,6.5759,33.9931,13.1397,13.4302,7.5,167
14,2,lead_decel,20274724,completed,0,0.0,7.0881,34.1238,13.0993,13.3679,7.85,169
14,3,lead_decel,20274725,completed,0,0.0,7.7175,34.9425,12.5855,12.7564,8.25,166
14,4,lead_decel,20274726,collision,0,0.0,9.7028,34.9425,12.2375,12.2523,6.7,166
15,0,lead_decel,20275722,completed,0,0.0,6.1551,32.9988,12.59,13.2053,7.85,167
15,1,lead_decel,20275723,completed,0,0.0,8.0068,44.3958,12.4259,12.4259,8.5,171
15,2,lead_decel,20275724,completed,0,0.0,6.1308,34.1977,12.6308,13.1278,8.15,169
15,3,lead_decel,20275725,completed,0,0.0,10.0,44.3958,0.0073,0.6378,0.0,198
15,4,lead_decel,20275726,completed,0,0.0,9.3394,44.3958,11.801,12.1138,7.65,170
16,0,lead_decel,20276722,completed,0,0.0,0.4157,5.4203,13.0362,13.3715,7.95,160
16,1,lead_decel,20276723,completed,0,0.0,1.8593,14.3568,12.5413,12.6239,8.1,163
16,2,lead_decel,20276724,completed,0,0.0,2.4776,17.9056,12.4048,12.4048,8.1,163
16,3,lead_decel,20276725,completed,0,0.0,10.0,28.1203,0.0073,4.9708,0.0,167
16,4,lead_decel,20276726,completed,0,0.0,0.7698,9.1959,12.8243,12.9143,8.0,161
17,0,lead_decel,20277722,completed,0,0.0,8.3789,34.9545,11.953,12.2566,8.35,169
17,1,lead_decel,20277723,completed,0,0.0,9.0437,36.5616,12.4909,12.5124,6.25,154
17,2,lead_decel,20277724,completed,0,0.0,8.2025,36.5616,12.5908,12.6624,7.45,168
17,3,lead_decel,20277725,completed,0,0.0,9.5324,36.5616,11.9847,12.0879,8.25,171
17,4,lead_decel,20277726,completed,0,0.0,7.834,33.7703,12.6443,12.846,7.45,170
18,0,lead_decel,20278722,collision,0,0.0,1.7267,13.7607,13.0803,13.2388,8.05,162
18,1,lead_decel,20278723,completed,0,0.0,10.0,21.1555,0.0073,0.5692,0.0,183
18,2,lead_decel,20278724,completed,0,0.0,1.0502,10.5561,13.0687,13.41,8.05,162
18,3,lead_decel,20278725,completed,0,0.0,1.3475,12.1031,12.8943,13.091,7.9,159
18,4,lead_decel,20278726,completed,0,0.0,2.7577,16.1341,12.466,12.5069,7.9,159
19,0,lead_decel,20279722,completed,0,0.0,8.74,24.5531,11.6265,11.6265,8.25,166
19,1,lead_decel,20279723,completed,0,0.0,6.8398,24.5531,11.0108,11.6,8.25,166
19,2,lead_decel,20279724,completed,0,0.0,4.8358,23.3008,12.2259,12.6157,8.25,166
19,3,lead_decel,20279725,completed,0,0.0,5.9173,24.5531,12.018,12.018,8.35,168
19,4,lead_decel,20279726,completed,0,0.0,4.5378,24.1817,12.7272,12.8349,8.2,165
20,0,lead_decel,20280722,completed,0,0.0,10.0,21.842,0.4558,0.543,1.25,164
20,1,lead_decel,20280723,completed,1,11.2116,0.0,0.0,11.2116,11.2116,5.2,105
20,2,lead_decel,20280724,completed,1,11.1204,0.0,0.0,11.1204,11.1204,5.1,103
20,3,lead_decel,20280725,completed,1,11.0764,0.0,0.0,11.0764,11.0764,5.2,105
20,4,lead_decel,20280726,completed,1,11.0418,0.0,0.0,11.0418,11.0418,5.35,108
21,0,lead_decel,20281722,completed,0,0.0,7.6879,26.8761,11.9946,11.9946,8.25,166
21,1,lead_decel,20281723,completed,0,0.0,5.9021,26.8761,12.9331,12.9456,8.2,165
21,2,lead_decel,20281724,completed,0,0.0,5.4582,24.6551,12.2832,12.8227,8.05,166
21,3,lead_decel,20281725,completed,0,0.0,10.0,26.8761,0.0073,5.0278,0.0,172
21,4,lead_decel,20281726,out_of_lane,0,0.0,7.0524,26.8761,12.1851,12.1886,7.15,165
22,0,lead_decel,20282722,completed,0,0.0,0.791,9.9762,12.6116,12.6116,8.15,164
22,1,lead_decel,20282723,collision,1,12.1061,0.0,0.0,12.1061,12.9728,8.1,163
22,2,lead_decel,20282724,out_of_lane,0,0.0,1.5338,19.3456,12.6115,12.6192,6.9,154
22,3,lead_decel,20282725,completed,0,0.0,0.1915,2.3412,12.2289,12.7687,8.05,162
22,4,lead_decel,20282726,completed,0,0.0,0.5183,6.7274,12.9799,13.1027,8.15,164
23,0,lead_decel,20283722,completed,0,0.0,0.8027,10.335,12.8752,13.3798,8.15,164
23,1,lead_decel,20283723,completed,0,0.0,1.0569,13.4464,12.722,12.8805,8.15,164
23,2,lead_decel,20283724,collision,0,0.0,5.0636,29.5305,11.7402,11.7555,6.3,150
23,3,lead_decel,20283725,completed,0,0.0,0.7847,9.9399,12.6663,13.0209,8.25,166
23,4,lead_decel,20283726,completed,0,0.0,1.8748,20.5577,11.8582,12.6077,7.6,164
24,0,lead_decel,20284722,completed,0,0.0,10.0,38.2961,0.0073,4.7316,0.0,172
24,1,lead_decel,20284723,completed,0,0.0,4.2429,28.0828,12.4217,12.4726,7.6,167
24,2,lead_decel,20284724,completed,0,0.0,4.0642,27.174,12.4913,12.5206,7.85,172
24,3,lead_decel,20284725,completed,0,0.0,10.0,38.2961,0.0073,0.7074,0.0,216
24,4,lead_decel,20284726,completed,0,0.0,10.0,38.2961,7.3938,7.3938,9.05,182
25,0,lead_decel,20285722,completed,0,0.0,10.0,27.4237,0.0073,1.1142,0.0,39
25,1,lead_decel,20285723,completed,0,0.0,10.0,27.4237,0.0073,0.7171,0.0,161
25,2,lead_decel,20285724,completed,0,0.0,2.575,20.8057,13.3677,13.4455,7.85,158
25,3,lead_decel,20285725,completed,0,0.0,10.0,27.4237,0.0073,0.6548,0.0,178
25,4,lead_decel,20285726,completed,0,0.0,3.8817,21.9786,11.9922,11.9922,7.85,158
26,0,lead_decel,20286722,completed,0,0.0,5.5697,33.5079,12.7908,13.3807,8.05,162
26,1,lead_decel,20286723,completed,0,0.0,9.955,41.5784,11.19,11.2796,7.5,162
26,2,lead_decel,20286724,out_of_lane,0,0.0,7.235,43.7103,12.8323,12.8379,6.8,158
26,3,lead_decel,20286725,completed,0,0.0,6.7973,38.8866,12.497,12.96,8.05,162
26,4,lead_decel,20286726,completed,0,0.0,6.7037,41.3229,12.9323,12.9393,7.45,163
27,0,lead_decel,20287722,completed,1,10.281,0.0,0.0,10.281,10.281,5.25,106
27,1,lead_decel,20287723,completed,0,0.0,10.0,23.4434,2.1369,2.1369,1.65,34
27,2,lead_decel,20287724,completed,0,0.0,10.0,23.4434,0.5684,0.6411,1.2,160
27,3,lead_decel,20287725,completed,1,11.4979,0.0,0.0,11.4979,11.4979,5.2,105
27,4,lead_decel,20287726,completed,1,11.7253,0.0,0.0,11.7253,11.7253,5.1,103
28,0,lead_decel,20288722,completed,0,0.0,10.0,32.2394,0.0073,0.8179,0.0,187
28,1,lead_decel,20288723,completed,0,0.0,3.5153,23.611,12.7265,12.8481,7.95,160
28,2,lead_decel,20288724,completed,0,0.0,3.5584,23.5488,12.6277,12.6548,7.95,160
28,3,lead_decel,20288725,completed,0,0.0,10.0,32.2394,6.9543,6.9544,4.15,163
28,4,lead_decel,20288726,completed,0,0.0,9.3083,30.1441,10.0086,10.1758,5.45,159
29,0,lead_decel,20289722,completed,0,0.0,10.0,41.5,0.0073,0.7422,0.0,190
29,1,lead_decel,20289723,completed,0,0.0,2.7082,20.5577,12.7459,13.2724,8.1,163
29,2,lead_decel,20289724,collision,0,0.0,4.4085,32.7957,12.8456,12.8658,6.45,148
29,3,lead_decel,20289725,completed,0,0.0,3.6546,24.3231,12.0698,12.8064,8.05,162
29,4,lead_decel,20289726,completed,0,0.0,3.435,22.8114,12.0552,12.6988,8.1,163
30,0,lead_stopped,20290722,completed,0,0.0,1.0536,13.0036,12.3398,12.8082,8.0,161
30,1,lead_stopped,20290723,completed,0,0.0,1.2929,16.0825,12.4361,12.5701,8.0,161
30,2,lead_stopped,20290724,completed,0,0.0,1.6979,19.8239,11.6729,11.6729,8.1,163
30,3,lead_stopped,20290725,completed,0,0.0,1.4522,16.6645,11.4798,11.5184,8.15,164
30,4,lead_stopped,20290726,completed,0,0.0,0.8981,11.6486,12.975,13.0919,8.05,162
31,0,lead_stopped,20291722,completed,1,12.6005,0.0,0.0,12.6048,12.7521,7.45,150
31,1,lead_stopped,20291723,completed,1,13.129,0.0,0.0,13.1334,13.1711,7.35,148
31,2,lead_stopped,20291724,completed,1,12.8923,0.0,0.0,12.8894,12.9356,7.5,151
31,3,lead_stopped,20291725,completed,1,12.8255,0.0,0.0,12.8298,12.8437,7.55,152
31,4,lead_stopped,20291726,completed,1,13.1226,0.0,0.0,13.1196,13.12,7.8,157
32,0,lead_stopped,20292722,completed,0,0.0,7.5111,42.1438,6.9108,7.4951,6.9,177
32,1,lead_stopped,20292723,completed,0,0.0,2.6792,32.0113,11.945,11.945,8.7,175
32,2,lead_stopped,20292724,out_of_lane,0,0.0,3.6533,46.0685,12.607,13.0516,6.5,167
32,3,lead_stopped,20292725,collision,0,0.0,2.7616,37.2056,13.4702,13.5006,6.8,161
32,4,lead_stopped,20292726,completed,0,0.0,10.0,50.0,1.8325,1.8397,1.4,182
33,0,lead_stopped,20293722,out_of_lane,0,0.0,0.4804,5.8472,12.1754,13.0174,7.95,160
33,1,lead_stopped,20293723,out_of_lane,0,0.0,0.8561,10.6606,12.4575,12.7464,7.85,158
33,2,lead_stopped,20293724,out_of_lane,0,0.0,2.3998,30.5349,12.7287,12.9564,6.05,142
33,3,lead_stopped,20293725,out_of_lane,0,0.0,1.61,21.443,13.316,13.3382,6.6,149
33,4,lead_stopped,20293726,completed,0,0.0,0.8713,10.8264,12.4231,12.6386,7.9,159
34,0,lead_stopped,20294722,completed,0,0.0,10.0,50.0,5.8369,5.8831,3.8,179
34,1,lead_stopped,20294723,completed,0,0.0,10.0,50.0,2.9926,2.9926,1.8,183
34,2,lead_stopped,20294724,completed,0,0.0,10.0,50.0,3.1951,3.9232,7.1,181
34,3,lead_stopped,20294725,out_of_lane,0,0.0,4.4129,50.0,11.7628,12.0881,6.8,161
34,4,lead_stopped,20294726,collision,0,0.0,3.8962,49.7247,12.7598,13.0796,6.6,160
35,0,lead_stopped,20295722,completed,0,0.0,10.0,50.0,3.6343,4.5977,9.05,182
35,1,lead_stopped,20295723,out_of_lane,0,0.0,10.0,50.0,0.7963,0.8035,0.9,209
35,2,lead_stopped,20295724,completed,0,0.0,10.0,50.0,4.417,5.3279,9.05,182
35,3,lead_stopped,20295725,completed,0,0.0,10.0,50.0,0.7939,0.8012,0.9,208
35,4,lead_stopped,20295726,out_of_lane,0,0.0,4.3713,50.0,12.4826,12.9212,6.55,165
36,0,lead_stopped,20296722,out_of_lane,0,0.0,1.2029,13.7486,11.4341,11.4341,7.85,158
36,1,lead_stopped,20296723,completed,0,0.0,0.6908,8.8809,12.861,12.9099,8.05,162
36,2,lead_stopped,20296724,completed,0,0.0,0.6655,7.5219,11.2996,12.3164,7.9,159
36,3,lead_stopped,20296725,completed,0,0.0,0.676,8.537,12.6327,12.8342,7.85,159
36,4,lead_stopped,20296726,completed,0,0.0,0.5726,7.0338,12.2814,12.6298,7.9,159
37,0,lead_stopped,20297722,completed,0,0.0,0.3547,4.3777,12.3454,12.8103,7.85,158
37,1,lead_stopped,20297723,completed,0,0.0,2.3664,27.9331,11.8014,12.5722,6.9,158
37,2,lead_stopped,20297724,completed,0,0.0,1.1951,13.809,11.5521,11.5521,8.0,161
37,3,lead_stopped,20297725,completed,0,0.0,0.5991,7.2093,12.0307,12.343,7.9,159
37,4,lead_stopped,20297726,completed,0,0.0,0.3786,4.8683,12.862,13.0326,7.85,158
38,0,lead_stopped,20298722,completed,0,0.0,1.1708,14.3406,12.2461,12.5091,8.0,161
38,1,lead_stopped,20298723,completed,0,0.0,1.4591,18.0487,12.3671,12.4425,8.0,161
38,2,lead_stopped,20298724,completed,0,0.0,0.9053,11.5915,12.8005,13.1058,8.0,161
38,3,lead_stopped,20298725,completed,0,0.0,1.0924,13.362,12.2289,12.4983,8.1,163
38,4,lead_stopped,20298726,collision,0,0.0,1.9829,25.3456,12.7798,12.797,7.1,161
39,0,lead_stopped,20299722,completed,0,0.0,0.7711,9.4616,12.2739,12.2739,7.85,158
39,1,lead_stopped,20299723,out_of_lane,0,0.0,0.386,4.9558,12.8352,12.8954,7.9,159
39,2,lead_stopped,20299724,completed,0,0.0,0.4308,5.6581,13.1379,13.1379,7.95,160
39,3,lead_stopped,20299725,completed,0,0.0,0.4381,5.0953,11.637,12.2418,7.85,159
39,4,lead_stopped,20299726,completed,0,0.0,0.3517,4.4786,12.7368,13.015,7.75,156
40,0,lead_stopped,20300722,completed,0,0.0,0.3397,4.3718,12.874,12.9099,7.85,158
40,1,lead_stopped,20300723,completed,0,0.0,1.1361,14.0839,12.3939,12.3939,7.9,159
40,2,lead_stopped,20300724,completed,0,0.0,0.1107,1.3662,12.3375,12.6287,7.8,157
40,3,lead_stopped,20300725,completed,1,12.8804,0.0,0.0,12.8847,13.1011,7.75,156
40,4,lead_stopped,20300726,completed,0,0.0,0.1904,2.4289,12.7527,12.8165,7.9,159
41,0,lead_stopped,20301722,out_of_lane,0,0.0,2.8641,36.9716,12.9064,13.0841,7.1,161
41,1,lead_stopped,20301723,out_of_lane,0,0.0,10.0,50.0,3.1622,3.5695,5.1,171
41,2,lead_stopped,20301724,completed,0,0.0,10.0,50.0,0.8824,0.8897,1.0,206
41,3,lead_stopped,20301725,out_of_lane,0,0.0,2.9843,38.5251,12.9062,13.148,6.7,161
41,4,lead_stopped,20301726,collision,0,0.0,3.1608,36.7284,11.6251,11.6376,6.95,163
42,0,lead_stopped,20302722,completed,0,0.0,0.5022,5.6749,11.2979,11.2981,7.9,159
42,1,lead_stopped,20302723,completed,0,0.0,0.2351,3.0216,12.8558,12.8979,7.75,156
42,2,lead_stopped,20302724,completed,1,12.3527,0.0,0.0,12.357,12.7233,7.85,158
42,3,lead_stopped,20302725,completed,1,12.9437,0.0,0.0,12.9408,13.1284,7.8,157
42,4,lead_stopped,20302726,completed,1,12.9568,0.0,0.0,12.9612,13.1672,7.75,156
43,0,lead_stopped,20303722,out_of_lane,0,0.0,10.0,50.0,6.7076,11.9386,3.3,142
43,1,lead_stopped,20303723,completed,0,0.0,5.1762,50.0,12.0822,12.4707,6.8,167
43,2,lead_stopped,20303724,out_of_lane,0,0.0,4.7861,50.0,11.4876,12.2272,7.3,178
43,3,lead_stopped,20303725,completed,0,0.0,4.2129,47.9104,11.3704,11.3838,7.7,178
43,4,lead_stopped,20303726,out_of_lane,0,0.0,6.6996,50.0,11.0616,12.9074,5.3,144
44,0,lead_stopped,20304722,completed,0,0.0,2.4327,25.2662,10.3906,11.2119,8.45,170
44,1,lead_stopped,20304723,completed,0,0.0,8.2118,47.6875,7.641,7.8243,4.7,174
44,2,lead_stopped,20304724,out_of_lane,0,0.0,4.1098,48.7783,11.8737,12.4915,6.15,145
44,3,lead_stopped,20304725,completed,0,0.0,10.0,50.0,2.9699,3.7919,7.6,173
44,4,lead_stopped,20304726,completed,0,0.0,10.0,47.2398,4.6001,5.9427,8.65,174
45,0,lead_stopped,20305722,completed,0,0.0,10.0,50.0,0.854,0.8613,1.0,214
45,1,lead_stopped,20305723,completed,0,0.0,9.6726,48.6246,5.0314,5.9196,8.85,178
45,2,lead_stopped,20305724,completed,0,0.0,3.2266,38.9888,12.0807,12.0992,7.2,170
45,3,lead_stopped,20305725,completed,0,0.0,1.6559,19.9677,12.0625,12.3334,8.55,172
45,4,lead_stopped,20305726,out_of_lane,0,0.0,4.4526,50.0,11.8156,12.79,6.25,153
46,0,lead_stopped,20306722,completed,0,0.0,10.0,50.0,3.7529,4.7385,9.1,183
46,1,lead_stopped,20306723,completed,0,0.0,4.3544,48.5695,11.1586,11.5101,7.65,179
46,2,lead_stopped,20306724,completed,0,0.0,3.6946,45.6842,12.3697,12.3697,7.65,177
46,3,lead_stopped,20306725,completed,0,0.0,4.4157,43.5553,9.8608,9.8608,9.0,181
46,4,lead_stopped,20306726,completed,0,0.0,10.0,50.0,2.6132,2.6205,1.8,191
47,0,lead_stopped,20307722,out_of_lane,0,0.0,5.0233,49.9495,9.9407,9.9407,9.1,183
47,1,lead_stopped,20307723,completed,0,0.0,5.1405,50.0,12.1353,12.4606,6.6,161
47,2,lead_stopped,20307724,completed,0,0.0,10.0,50.0,3.5927,3.6064,2.0,190
47,3,lead_stopped,20307725,collision,0,0.0,6.6975,50.0,9.4004,9.7157,7.25,183
47,4,lead_stopped,20307726,completed,0,0.0,10.0,50.0,0.9212,0.9212,0.9,212
48,0,lead_stopped,20308722,completed,0,0.0,3.7122,36.2947,9.7742,9.7914,8.7,175
48,1,lead_stopped,20308723,out_of_lane,0,0.0,3.8137,48.2404,12.6474,13.0164,6.5,153
48,2,lead_stopped,20308724,completed,0,0.0,3.4616,30.804,8.8959,10.2968,8.9,179
48,3,lead_stopped,20308725,completed,0,0.0,10.0,50.0,6.2903,6.3401,4.3,178
48,4,lead_stopped,20308726,completed,0,0.0,10.0,50.0,3.5083,3.5156,2.0,180
49,0,lead_stopped,20309722,completed,0,0.0,1.0691,12.9925,12.1497,12.7689,8.1,163
49,1,lead_stopped,20309723,completed,0,0.0,1.8949,24.7851,13.0841,13.1006,7.35,162
49,2,lead_stopped,20309724,completed,0,0.0,1.0775,13.0756,12.1328,12.6424,8.1,163
49,3,lead_stopped,20309725,completed,0,0.0,1.5748,18.4243,11.7039,11.7194,8.15,164
49,4,lead_stopped,20309726,completed,0,0.0,0.9739,11.6464,11.9627,13.2288,8.05,162
50,0,lead_stopped,20310722,completed,0,0.0,2.8771,34.1762,11.8758,11.9334,8.8,177
50,1,lead_stopped,20310723,completed,0,0.0,2.5785,33.1601,12.8648,13.135,8.85,178
50,2,lead_stopped,20310724,completed,0,0.0,10.0,50.0,4.6171,4.6275,9.4,189
50,3,lead_stopped,20310725,completed,0,0.0,5.0402,50.0,10.2432,10.2432,8.85,178
50,4,lead_stopped,20310726,completed,0,0.0,9.6512,50.0,5.5412,7.3746,9.1,183
51,0,lead_stopped,20311722,completed,0,0.0,10.0,50.0,0.9349,0.9422,0.9,207
51,1,lead_stopped,20311723,out_of_lane,0,0.0,4.8227,50.0,11.7011,12.2743,6.35,152
51,2,lead_stopped,20311724,completed,0,0.0,2.257,26.8247,11.8892,12.3007,8.75,176
51,3,lead_stopped,20311725,completed,0,0.0,10.0,50.0,1.5243,1.5243,1.2,180
51,4,lead_stopped,20311726,out_of_lane,0,0.0,4.8234,50.0,11.1643,11.653,7.05,171
52,0,lead_stopped,20312722,completed,0,0.0,3.6741,34.2552,9.3204,9.3204,8.6,173
52,1,lead_stopped,20312723,completed,0,0.0,10.0,50.0,4.9984,5.0289,3.6,172
52,2,lead_stopped,20312724,completed,0,0.0,10.0,50.0,0.9488,0.9488,0.9,212
52,3,lead_stopped,20312725,completed,0,0.0,1.8757,22.9319,12.223,12.7393,7.9,168
52,4,lead_stopped,20312726,completed,0,0.0,1.6623,20.1054,12.0918,12.5786,8.7,175
53,0,lead_stopped,20313722,out_of_lane,0,0.0,4.6694,50.0,12.0193,12.0346,6.7,167
53,1,lead_stopped,20313723,completed,0,0.0,5.299,50.0,11.6597,12.1236,6.1,157
53,2,lead_stopped,20313724,completed,0,0.0,10.0,50.0,4.5707,4.6656,9.1,183
53,3,lead_stopped,20313725,completed,0,0.0,4.6277,39.4159,8.5217,9.1473,8.85,178
53,4,lead_stopped,20313726,completed,0,0.0,4.3505,50.0,11.4979,11.6356,7.35,175
54,0,lead_stopped,20314722,completed,0,0.0,1.4527,17.8781,12.3036,12.6356,8.2,165
54,1,lead_stopped,20314723,collision,0,0.0,10.0,50.0,4.5714,4.611,3.3,169
54,2,lead_stopped,20314724,completed,0,0.0,1.0909,14.0799,12.9036,13.3935,8.1,163
54,3,lead_stopped,20314725,collision,0,0.0,10.0,50.0,2.0266,2.0266,1.95,40
54,4,lead_stopped,20314726,completed,0,0.0,9.5986,49.7011,6.4248,6.5276,4.4,169
55,0,lead_stopped,20315722,completed,0,0.0,2.2433,29.1102,12.9825,13.129,6.55,148
55,1,lead_stopped,20315723,completed,0,0.0,2.4331,29.5723,12.1513,12.5765,6.6,153
55,2,lead_stopped,20315724,completed,0,0.0,0.8114,10.3171,12.7126,12.8649,8.0,161
55,3,lead_stopped,20315725,completed,0,0.0,0.8724,11.1979,12.8397,12.8807,8.05,162
55,4,lead_stopped,20315726,out_of_lane,0,0.0,2.0461,25.9922,12.708,12.7186,6.65,152
56,0,lead_stopped,20316722,completed,1,13.1124,0.0,0.0,13.1168,13.3056,7.55,152
56,1,lead_stopped,20316723,completed,0,0.0,0.1435,1.8232,12.7137,12.7137,7.85,158
56,2,lead_stopped,20316724,completed,1,12.9436,0.0,0.0,12.9406,13.0917,7.7,155
